dataset,distance,linkage,runtime,ARI,whs
Chinatown,lorentzian,ward,4628.0,0.8259292079956788,0.3499272459610696
Chinatown,lorentzian,weighted,4567.0,0.0081916618289372,0.3722850597701205
Chinatown,msm,average,5177.0,0.0411735369356865,0.3986167257603828
Chinatown,msm,complete,5230.0,0.140465686293707,0.3290446818883972
Chinatown,msm,single,5190.0,0.0081916618289372,0.3787627812476514
Chinatown,msm,ward,4204.0,0.1710252780294028,0.3702643771813164
Chinatown,msm,weighted,5240.0,0.1540433541786042,0.3647611779167247
Chinatown,sbd,average,3611.0,0.0164046723724591,0.4061436213535476
Chinatown,sbd,complete,3630.0,0.0164046723724591,0.3461837412287166
Chinatown,sbd,single,3593.0,0.0081916618289372,0.4166609242706777
Chinatown,sbd,ward,2722.0,0.4161027596706872,0.3484767697329654
Chinatown,sbd,weighted,3647.0,0.0164046723724591,0.3951632157578441
ChlorineConcentration,dtw,average,60695.0,0.0094980004126956,0.4859064203310642
ChlorineConcentration,dtw,complete,60044.0,0.0084447192993174,0.440964089427538
ChlorineConcentration,dtw,single,60208.0,0.0045648671145813,0.1619577515408581
ChlorineConcentration,dtw,ward,50483.0,0.0014289610007457,0.4678153099960187
ChlorineConcentration,dtw,weighted,60115.0,0.0094980004126956,0.4829330480730155
ChlorineConcentration,euclidean,average,62817.0,0.0094980004126956,0.5031395532830606
ChlorineConcentration,euclidean,complete,63344.0,0.0084447192993174,0.4502854866506318
ChlorineConcentration,euclidean,single,62643.0,0.0063629788676723,0.1526893089329836
ChlorineConcentration,euclidean,ward,70384.0,0.0032517005865694,0.4738061754100334
ChlorineConcentration,euclidean,weighted,63222.0,0.0053236845544876,0.4894898335906849
ChlorineConcentration,kdtw,average,109223.0,0.0063629788676723,0.4924411976752756
ChlorineConcentration,kdtw,complete,110053.0,-0.0035577034390692,0.4370529559255274
ChlorineConcentration,kdtw,single,108216.0,0.0045648671145813,0.1531138990660666
ChlorineConcentration,kdtw,ward,107880.0,0.0053765791811396,0.4719533689029214
ChlorineConcentration,kdtw,weighted,109059.0,0.0045544925701648,0.4832371924752984
ChlorineConcentration,lorentzian,average,72698.0,0.0110317319280759,0.4773097027789095
ChlorineConcentration,lorentzian,complete,73052.0,0.0089227993040143,0.4334677810117421
ChlorineConcentration,lorentzian,single,72548.0,0.0387721551718456,0.1224200927097338
ChlorineConcentration,lorentzian,ward,73664.0,-0.0002870905020352,0.4649802424552132
ChlorineConcentration,lorentzian,weighted,73017.0,0.0080023181932884,0.4785851922929561
ChlorineConcentration,msm,average,81552.0,0.0182237096651051,0.4828883200323555
ChlorineConcentration,msm,complete,84652.0,0.0182167531429171,0.4376442069331037
ChlorineConcentration,msm,single,84486.0,0.0387721551718456,0.1210920853538184
ChlorineConcentration,msm,ward,72694.0,0.0066452171830126,0.466913680975355
ChlorineConcentration,msm,weighted,85215.0,0.0241000659436355,0.4776734858061821
ChlorineConcentration,sbd,average,60020.0,0.0094980004126956,0.4910542401115108
ChlorineConcentration,sbd,complete,59503.0,0.0079224825262802,0.4437549179114141
ChlorineConcentration,sbd,single,60117.0,0.0063629788676723,0.1524418732454627
ChlorineConcentration,sbd,ward,49651.0,0.0033126023804491,0.4731204539893789
ChlorineConcentration,sbd,weighted,60096.0,0.0079198849751,0.4808775708172664
CinCECGTorso,dtw,average,681955.0,0.003616634563573,0.520156540640576
CinCECGTorso,dtw,complete,689154.0,0.0383059418327175,0.4609884253837747
CinCECGTorso,dtw,single,690105.0,1.5298590105982093e-05,0.4381378741707501
CinCECGTorso,dtw,ward,561042.0,0.0143346239849961,0.5106339763732947
CinCECGTorso,dtw,weighted,681847.0,0.0130104281300322,0.5103378667609946
CinCECGTorso,euclidean,average,504026.0,0.1798449414383241,0.5595633958507947
CinCECGTorso,euclidean,complete,506000.0,0.0623538705824927,0.4844275118497397
CinCECGTorso,euclidean,single,504591.0,5.983463016053724e-06,0.4669404917552306
CinCECGTorso,euclidean,ward,606396.0,0.1115607448269263,0.5122007978472357
CinCECGTorso,euclidean,weighted,503595.0,0.1982634922957294,0.5341978155536001
CinCECGTorso,kdtw,average,1608380.0,0.0088775202336042,0.4378029709114259
CinCECGTorso,kdtw,complete,1601919.0,0.0004368281722658,0.4842168887403483
CinCECGTorso,kdtw,single,1604107.0,6.673194957962685e-07,0.6787188786062646
CinCECGTorso,kdtw,ward,1599084.0,0.0003284828370612,0.515798215166396
CinCECGTorso,kdtw,weighted,1611624.0,0.0090253757588894,0.4423373496901776
CinCECGTorso,lorentzian,average,613767.0,0.0005054394757256,0.5747494037901301
CinCECGTorso,lorentzian,complete,615671.0,0.1028011174291713,0.5137050486775051
CinCECGTorso,lorentzian,single,614873.0,2.862396000514096e-05,0.4764162813153038
CinCECGTorso,lorentzian,ward,619058.0,0.1973851398188497,0.5532775343120303
CinCECGTorso,lorentzian,weighted,618997.0,0.0336504151676607,0.5773567457052862
CinCECGTorso,msm,average,664993.0,0.0001698850627593,0.6262479608573679
CinCECGTorso,msm,complete,668482.0,0.025216337687931,0.6021278401948685
CinCECGTorso,msm,single,669849.0,6.194552702297487e-05,0.4774616361188493
CinCECGTorso,msm,ward,548635.0,0.1360894339452526,0.6354094485432075
CinCECGTorso,msm,weighted,669323.0,0.00819240260245,0.6257097235994288
CinCECGTorso,sbd,average,603354.0,0.0269907557956043,0.6277161553093846
CinCECGTorso,sbd,complete,608279.0,0.0456738293981898,0.5406606736186022
CinCECGTorso,sbd,single,611807.0,8.90724048116506e-05,0.4686004642497787
CinCECGTorso,sbd,ward,497946.0,0.0291299435575473,0.6006009488601161
CinCECGTorso,sbd,weighted,621687.0,0.0882065139330663,0.6027843209796179
Coffee,dtw,average,1195.0,0.0157828251306913,0.4845296870454973
Coffee,dtw,complete,1215.0,-0.0087375574608447,0.5274355709649827
Coffee,dtw,single,1218.0,0.0026486437117544,0.5959860899187759
Coffee,dtw,ward,1131.0,0.5547602269777102,0.5508611010592435
Coffee,dtw,weighted,1204.0,0.0026486437117544,0.5204666610869818
Coffee,euclidean,average,1223.0,0.0026486437117544,0.5596466895298065
Coffee,euclidean,complete,1241.0,0.6688456906932737,0.5182404391100043
Coffee,euclidean,single,1226.0,0.0026486437117544,0.6809366264657568
Coffee,euclidean,ward,1296.0,0.6688456906932737,0.6272036297036296
Coffee,euclidean,weighted,1209.0,0.0026486437117544,0.5863771605995569
Coffee,kdtw,average,1983.0,0.0026486437117544,0.6327951792506468
Coffee,kdtw,complete,1914.0,0.6688456906932737,0.5648339615711008
Coffee,kdtw,single,1892.0,0.0026486437117544,0.6942323134216909
Coffee,kdtw,ward,1890.0,0.5547602269777102,0.6048098424480322
Coffee,kdtw,weighted,1920.0,0.0026486437117544,0.6044033572297502
Coffee,lorentzian,average,1321.0,0.0026486437117544,0.5655806443789638
Coffee,lorentzian,complete,1320.0,0.0026486437117544,0.5420763908390042
Coffee,lorentzian,single,1327.0,0.0026486437117544,0.702508510144221
Coffee,lorentzian,ward,1275.0,0.6688456906932737,0.5927595554350773
Coffee,lorentzian,weighted,1328.0,0.0026486437117544,0.5503630562431338
Coffee,msm,average,1452.0,0.0026486437117544,0.5528693758495137
Coffee,msm,complete,1459.0,0.0026486437117544,0.542621953919908
Coffee,msm,single,1453.0,0.0026486437117544,0.6821555780874115
Coffee,msm,ward,1404.0,0.6688456906932737,0.6060217916367648
Coffee,msm,weighted,1469.0,0.0026486437117544,0.557420937454288
Coffee,sbd,average,1173.0,0.0026486437117544,0.6048089944275584
Coffee,sbd,complete,1213.0,0.0003015428944767,0.4969772015424188
Coffee,sbd,single,1200.0,0.0026486437117544,0.6737956951107809
Coffee,sbd,ward,1159.0,-0.0087375574608447,0.4926010101010101
Coffee,sbd,weighted,1209.0,0.0026486437117544,0.5096247278367102
Computers,dtw,average,70022.0,0.0006734212096703,0.2589857743115551
Computers,dtw,complete,71560.0,0.0006734212096703,0.258578789561248
Computers,dtw,single,70675.0,0.0014431125050508,0.3162865193816905
Computers,dtw,ward,58675.0,0.0621726234197004,0.2529097765255964
Computers,dtw,weighted,70589.0,0.0006734212096703,0.2620769689266469
Computers,euclidean,average,56192.0,0.0011767391353719,0.4764013429839365
Computers,euclidean,complete,56426.0,-0.0004239391672957,0.402032961474383
Computers,euclidean,single,57021.0,9.6196983717923e-05,0.4898909060949803
Computers,euclidean,ward,67840.0,0.0029143678017859,0.4361469567214375
Computers,euclidean,weighted,57177.0,0.0015959996519102,0.4147775218661029
Computers,kdtw,average,110778.0,0.0,0.320755345783863
Computers,kdtw,complete,111557.0,0.0,0.3461729278508699
Computers,kdtw,single,110079.0,0.0,0.5381564457313619
Computers,kdtw,ward,109782.0,3.206515228510384e-05,0.3126276695815537
Computers,kdtw,weighted,111241.0,0.0,0.3102745490677415
Computers,lorentzian,average,65889.0,0.0014431125050508,0.4749090170695832
Computers,lorentzian,complete,68663.0,0.0014431125050508,0.4388928783529088
Computers,lorentzian,single,66951.0,0.0001923970089191,0.4311681004606503
Computers,lorentzian,ward,68528.0,0.0722705823019026,0.4358016521699569
Computers,lorentzian,weighted,67937.0,0.0067356394002958,0.453846417109249
Computers,msm,average,70414.0,0.0029184723779097,0.3791844931488893
Computers,msm,complete,70051.0,0.0028884125969427,0.3280083439502947
Computers,msm,single,70225.0,0.0006734212096703,0.4575607170860902
Computers,msm,ward,57916.0,0.0577676697226946,0.3620108296017251
Computers,msm,weighted,70028.0,0.0306513961329071,0.3865389704010015
Computers,sbd,average,66244.0,0.0043618698296808,0.3326399933159362
Computers,sbd,complete,66775.0,0.0043618698296808,0.2967397634062698
Computers,sbd,single,66324.0,9.6196983717923e-05,0.3537576608499915
Computers,sbd,ward,55325.0,0.0749631524895695,0.270585013338855
Computers,sbd,weighted,66466.0,0.0006734212096703,0.3114309543793386
CricketX,dtw,average,14068.0,0.1130099849059097,0.3563700591290881
CricketX,dtw,complete,13872.0,0.1301861752888692,0.3337293658408514
CricketX,dtw,single,13909.0,0.0003048089504756,0.3868322777450683
CricketX,dtw,ward,13005.0,0.2164194052673502,0.3366274886227144
CricketX,dtw,weighted,13850.0,0.1412383798961531,0.3219875960145964
CricketX,euclidean,average,15062.0,0.045421441555772,0.4306870169581337
CricketX,euclidean,complete,15024.0,0.0628419711401211,0.3979308259000522
CricketX,euclidean,single,15008.0,0.0005429944500698,0.4896882048571225
CricketX,euclidean,ward,15874.0,0.1241558612333354,0.4228954796379428
CricketX,euclidean,weighted,15039.0,0.0782030463506998,0.4276727537116846
CricketX,kdtw,average,24012.0,0.0042522790235175,0.3283482428316072
CricketX,kdtw,complete,23653.0,0.0019657149084459,0.3388258048938364
CricketX,kdtw,single,23928.0,-1.1177167573084882e-05,0.5705006744345861
CricketX,kdtw,ward,23337.0,0.0002585871481633,0.3733830496445838
CricketX,kdtw,weighted,24226.0,0.0042522790235175,0.316631337693719
CricketX,lorentzian,average,15957.0,0.0403006378229244,0.4793777046206
CricketX,lorentzian,complete,15963.0,0.0554694545729939,0.4282134263522623
CricketX,lorentzian,single,15904.0,0.0033404213006165,0.528357704771598
CricketX,lorentzian,ward,16131.0,0.1060642844629359,0.4513844227971795
CricketX,lorentzian,weighted,15769.0,0.0577405903134196,0.4793700871761295
CricketX,msm,average,18057.0,0.0567981449898311,0.4522267505830924
CricketX,msm,complete,18330.0,0.0901317160913422,0.3904557418031547
CricketX,msm,single,17993.0,0.0013750608389725,0.4060781753741585
CricketX,msm,ward,16727.0,0.1767323420824739,0.4119477862561563
CricketX,msm,weighted,18170.0,0.0750865553306099,0.4308320264827705
CricketX,sbd,average,13765.0,0.0750211882487241,0.5066954687988137
CricketX,sbd,complete,13789.0,0.0776012359794451,0.4559861592644607
CricketX,sbd,single,13814.0,0.0034214549987486,0.5096510913623017
CricketX,sbd,ward,12857.0,0.1683268290663718,0.5039854112491696
CricketX,sbd,weighted,13763.0,0.0846274703361851,0.5189036947153363
CricketY,dtw,average,14018.0,0.0974175102551536,0.3136701072621312
CricketY,dtw,complete,13829.0,0.1450382494787004,0.2962314549112721
CricketY,dtw,single,13794.0,0.0168716829275173,0.3517321472362907
CricketY,dtw,ward,13164.0,0.2380258588574426,0.3274535239566246
CricketY,dtw,weighted,13888.0,0.101834645551437,0.3117792880098122
CricketY,euclidean,average,14920.0,0.0938993494661996,0.4578129371100538
CricketY,euclidean,complete,15025.0,0.1000174601897863,0.3937395009227489
CricketY,euclidean,single,15015.0,0.0028746918376109,0.3756477338439216
CricketY,euclidean,ward,15864.0,0.127865824109805,0.4083139683759042
CricketY,euclidean,weighted,14913.0,0.104810541662787,0.4373412309153717
CricketY,kdtw,average,23926.0,0.0361028330786217,0.2672584529936589
CricketY,kdtw,complete,23147.0,0.0025272385712341,0.2927491938995561
CricketY,kdtw,single,23772.0,1.8263283955006828e-05,0.6156305136541774
CricketY,kdtw,ward,23182.0,0.0003338462392699,0.301169560856398
CricketY,kdtw,weighted,23461.0,0.0274892898072059,0.2750619912954453
CricketY,lorentzian,average,15842.0,0.0884488367256429,0.4779812763211645
CricketY,lorentzian,complete,15580.0,0.1314558026743536,0.4148498426360463
CricketY,lorentzian,single,15558.0,0.0002822241326323,0.4266264014705433
CricketY,lorentzian,ward,16034.0,0.1456426125836616,0.4537711971448036
CricketY,lorentzian,weighted,15801.0,0.128472093958423,0.4491969477993396
CricketY,msm,average,17895.0,0.0931350268020674,0.4340467015016236
CricketY,msm,complete,18274.0,0.1333057939453084,0.3757421045305141
CricketY,msm,single,17930.0,0.0007965349318881,0.4048571159297294
CricketY,msm,ward,17364.0,0.1781016357357015,0.4001830604647826
CricketY,msm,weighted,17886.0,0.1012139643943688,0.4224313270429318
CricketY,sbd,average,13752.0,0.1449760575347856,0.4977704051922227
CricketY,sbd,complete,13851.0,0.1407471417125292,0.4147603673644953
CricketY,sbd,single,13773.0,0.0017452446236397,0.4118086230529366
CricketY,sbd,ward,13567.0,0.2211324443136862,0.4488014940444279
CricketY,sbd,weighted,13796.0,0.1566213111877692,0.468950766133383
CricketZ,dtw,average,14054.0,0.0831888358304016,0.3562406975007529
CricketZ,dtw,complete,13947.0,0.1454291104634715,0.3090315136342242
CricketZ,dtw,single,13847.0,0.0209702871964974,0.4029684433856058
CricketZ,dtw,ward,13553.0,0.2192636445496511,0.3566172646838056
CricketZ,dtw,weighted,14306.0,0.1025017135892191,0.3539114628596505
CricketZ,euclidean,average,14948.0,0.0347532301251017,0.4701482180076607
CricketZ,euclidean,complete,14986.0,0.0513911736247069,0.4192619494290626
CricketZ,euclidean,single,14878.0,0.0017531963046601,0.5337465878732612
CricketZ,euclidean,ward,15638.0,0.14008350693127,0.4514161090527462
CricketZ,euclidean,weighted,15022.0,0.0595985316542267,0.4684489814470981
CricketZ,kdtw,average,23772.0,0.0032857264046002,0.2879490012006831
CricketZ,kdtw,complete,23450.0,0.0005610395736493,0.3252902661782937
CricketZ,kdtw,single,23632.0,2.5623396837029758e-05,0.5905998010100587
CricketZ,kdtw,ward,23356.0,0.0010062450579583,0.3636279954631029
CricketZ,kdtw,weighted,24214.0,0.0032857264046002,0.2814084298384675
CricketZ,lorentzian,average,15718.0,0.0495589686227977,0.490026511098467
CricketZ,lorentzian,complete,15703.0,0.0533825137468878,0.4134604565850736
CricketZ,lorentzian,single,15816.0,0.0031709617851137,0.4720123549283898
CricketZ,lorentzian,ward,16055.0,0.1363901089207093,0.4670569029161233
CricketZ,lorentzian,weighted,15786.0,0.0586806518612647,0.4669630806765134
CricketZ,msm,average,17872.0,0.0999836262029228,0.4502430170674248
CricketZ,msm,complete,17988.0,0.077151595311204,0.3920466228057801
CricketZ,msm,single,18068.0,0.0002550878846906,0.4864506158445068
CricketZ,msm,ward,16852.0,0.1411306982662425,0.4089757261795655
CricketZ,msm,weighted,18037.0,0.0857632354370717,0.4389642903629815
CricketZ,sbd,average,13697.0,0.0780528000945532,0.5226822811310999
CricketZ,sbd,complete,13731.0,0.1255474626776396,0.472174473815802
CricketZ,sbd,single,13572.0,0.0059506547256633,0.4992342097033289
CricketZ,sbd,ward,13125.0,0.1771725817950533,0.4986944327958444
CricketZ,sbd,weighted,13710.0,0.0900010490783922,0.4924352891621625
Crop,dtw,average,460410.0,0.1808191585134382,0.3593896362686544
Crop,dtw,complete,459968.0,0.1769421351102032,0.3372050759750306
Crop,dtw,single,449155.0,0.0009030262383697,0.2736973580427385
Crop,dtw,ward,395886.0,0.2823156564992374,0.3683681968518667
Crop,dtw,weighted,461891.0,0.2197983113975077,0.3499545824389796
Crop,euclidean,average,464678.0,0.2357047704257731,0.4369554658327336
Crop,euclidean,complete,458547.0,0.2214027814787425,0.4098948466111944
Crop,euclidean,single,441329.0,0.0005656866534481,0.3504866316584697
Crop,euclidean,ward,512438.0,0.3135493833370667,0.3995980322860691
Crop,euclidean,weighted,456998.0,0.2207863378049353,0.4216347692229785
Crop,kdtw,average,640545.0,0.0607695935297624,0.2442523493656822
Crop,kdtw,complete,641271.0,0.0210662526872428,0.2558258792390895
Crop,kdtw,single,632596.0,0.0060360277557912,0.1568066724319247
Crop,kdtw,ward,626521.0,0.1138737947305924,0.2408580598212338
Crop,kdtw,weighted,641912.0,0.0537910427381643,0.245825262527695
Crop,lorentzian,average,505073.0,0.2133707644362658,0.464810686502708
Crop,lorentzian,complete,507246.0,0.2180935342683026,0.4508078542419644
Crop,lorentzian,single,495751.0,0.0004653405351659,0.3845954586986745
Crop,lorentzian,ward,510044.0,0.3215368811019408,0.4384638653994899
Crop,lorentzian,weighted,504948.0,0.22711922706499,0.4164624034522238
Crop,msm,average,552476.0,0.2225078350958155,0.4255219323159622
Crop,msm,complete,551963.0,0.2247051230824698,0.3997807247420978
Crop,msm,single,542107.0,0.0004252219934214,0.3546871279705789
Crop,msm,ward,484097.0,0.3177960884367545,0.4316311479259217
Crop,msm,weighted,553494.0,0.214536226506384,0.410247206731025
Crop,sbd,average,462532.0,0.0015107441102248,0.4217854481550984
Crop,sbd,complete,462675.0,0.0407041710177361,0.4154097402644577
Crop,sbd,single,451296.0,0.0009980497598659,0.4715110798015432
Crop,sbd,ward,393065.0,0.171867831742954,0.4128681889162178
Crop,sbd,weighted,463534.0,0.0467667404056644,0.4181057784559062
DiatomSizeReduction,dtw,average,6756.0,0.0123398761782864,0.5045301049664596
DiatomSizeReduction,dtw,complete,6824.0,0.0189893613357123,0.4698492027270643
DiatomSizeReduction,dtw,single,6819.0,0.0123398761782864,0.4950078067890734
DiatomSizeReduction,dtw,ward,6742.0,0.5906973181055011,0.4723771113499123
DiatomSizeReduction,dtw,weighted,6701.0,0.0123398761782864,0.5003625447472496
DiatomSizeReduction,euclidean,average,7215.0,0.0123398761782864,0.6181877593062881
DiatomSizeReduction,euclidean,complete,7099.0,0.0189893613357123,0.5492124961093874
DiatomSizeReduction,euclidean,single,7183.0,0.0123398761782864,0.5570844747102084
DiatomSizeReduction,euclidean,ward,7519.0,0.7698751490597829,0.5507492311280956
DiatomSizeReduction,euclidean,weighted,7218.0,0.0189893613357123,0.566853565265618
DiatomSizeReduction,kdtw,average,10922.0,0.0123398761782864,0.5273019794038534
DiatomSizeReduction,kdtw,complete,10946.0,0.0189893613357123,0.5131418473610063
DiatomSizeReduction,kdtw,single,10935.0,0.0123398761782864,0.5125314983158886
DiatomSizeReduction,kdtw,ward,10961.0,0.8024579454268209,0.4931457788878868
DiatomSizeReduction,kdtw,weighted,11045.0,0.0123398761782864,0.5407241833241875
DiatomSizeReduction,lorentzian,average,7514.0,0.0189893613357123,0.573243220236061
DiatomSizeReduction,lorentzian,complete,7286.0,0.0189893613357123,0.5501722502576566
