dataset,distance,linkage,strategy,phase,runtime,ARI
edeniss20182020_ec_anomalies,euclidean,complete,parallel,Approximating,0,
edeniss20182020_ec_anomalies,euclidean,complete,parallel,ComputingFullDistances,128,
edeniss20182020_ec_anomalies,euclidean,complete,parallel,Finalizing,44,
edeniss20182020_ec_anomalies,euclidean,complete,parallel,Finished,227,
UMD,kdtw,weighted,parallel,Initializing,57,0.10866509819895917
UMD,kdtw,weighted,parallel,Approximating,0,0.10866509819895917
UMD,kdtw,weighted,parallel,ComputingFullDistances,4733,0.10866509819895917
UMD,kdtw,weighted,parallel,Finalizing,21,0.10866509819895917
UMD,kdtw,weighted,parallel,Finished,4813,0.10866509819895917
edeniss20182020_ics_anomalies,euclidean,weighted,parallel,Initializing,187,
edeniss20182020_ics_anomalies,euclidean,weighted,parallel,Approximating,0,
edeniss20182020_ics_anomalies,euclidean,weighted,parallel,ComputingFullDistances,338,
edeniss20182020_ics_anomalies,euclidean,weighted,parallel,Finalizing,203,
edeniss20182020_ics_anomalies,euclidean,weighted,parallel,Finished,729,
InsectEPGSmallTrain,kdtw,weighted,parallel,Initializing,140,0.001200112974791741
InsectEPGSmallTrain,kdtw,weighted,parallel,Approximating,0,0.001200112974791741
InsectEPGSmallTrain,kdtw,weighted,parallel,ComputingFullDistances,200157,0.001200112974791741
InsectEPGSmallTrain,kdtw,weighted,parallel,Finalizing,35,0.001200112974791741
InsectEPGSmallTrain,kdtw,weighted,parallel,Finished,200333,0.001200112974791741
SemgHandSubjectCh2,sbd,complete,parallel,Initializing,595,0.12428006036280284
SemgHandSubjectCh2,sbd,complete,parallel,Approximating,0,0.12428006036280284
SemgHandSubjectCh2,sbd,complete,parallel,ComputingFullDistances,11853,0.12428006036280284
SemgHandSubjectCh2,sbd,complete,parallel,Finalizing,74,0.12428006036280284
SemgHandSubjectCh2,sbd,complete,parallel,Finished,12525,0.12428006036280284
ToeSegmentation1,sbd,average,parallel,Initializing,82,0.013848711584586655
ToeSegmentation1,sbd,average,parallel,Approximating,0,0.013848711584586655
ToeSegmentation1,sbd,average,parallel,ComputingFullDistances,612,0.013848711584586655
ToeSegmentation1,sbd,average,parallel,Finalizing,44,0.013848711584586655
ToeSegmentation1,sbd,average,parallel,Finished,741,0.013848711584586655
Ham,msm,single,parallel,Initializing,98,0.0007259314485275364
Ham,msm,single,parallel,Approximating,0,0.0007259314485275364
Ham,msm,single,parallel,ComputingFullDistances,3648,0.0007259314485275364
Ham,msm,single,parallel,Finalizing,20,0.0007259314485275364
Ham,msm,single,parallel,Finished,3767,0.0007259314485275364
SwedishLeaf,dtw,complete,parallel,Initializing,136,0.10921951566351615
SwedishLeaf,dtw,complete,parallel,Approximating,0,0.10921951566351615
SwedishLeaf,dtw,complete,parallel,ComputingFullDistances,6299,0.10921951566351615
SwedishLeaf,dtw,complete,parallel,Finalizing,89,0.10921951566351615
SwedishLeaf,dtw,complete,parallel,Finished,6525,0.10921951566351615
Rock,sbd,complete,parallel,Initializing,124,0.07817556758563239
Rock,sbd,complete,parallel,Approximating,0,0.07817556758563239
Rock,sbd,complete,parallel,ComputingFullDistances,507,0.07817556758563239
Rock,sbd,complete,parallel,Finalizing,14,0.07817556758563239
Rock,sbd,complete,parallel,Finished,645,0.07817556758563239
SyntheticControl,kdtw,weighted,parallel,Initializing,79,0.00011279932216631324
SyntheticControl,kdtw,weighted,parallel,Approximating,0,0.00011279932216631324
SyntheticControl,kdtw,weighted,parallel,ComputingFullDistances,8295,0.00011279932216631324
SyntheticControl,kdtw,weighted,parallel,Finalizing,54,0.00011279932216631324
SyntheticControl,kdtw,weighted,parallel,Finished,8430,0.00011279932216631324
ItalyPowerDemand,lorentzian,single,parallel,Initializing,56,-6.647809007936767e-06
ItalyPowerDemand,lorentzian,single,parallel,Approximating,0,-6.647809007936767e-06
ItalyPowerDemand,lorentzian,single,parallel,ComputingFullDistances,231,-6.647809007936767e-06
ItalyPowerDemand,lorentzian,single,parallel,Finalizing,56,-6.647809007936767e-06
ItalyPowerDemand,lorentzian,single,parallel,Finished,343,-6.647809007936767e-06
CBF,dtw,average,parallel,Initializing,123,0.22530466547539763
CBF,dtw,average,parallel,Approximating,0,0.22530466547539763
CBF,dtw,average,parallel,ComputingFullDistances,4349,0.22530466547539763
CBF,dtw,average,parallel,Finalizing,76,0.22530466547539763
CBF,dtw,average,parallel,Finished,4549,0.22530466547539763
PigCVP,kdtw,ward,parallel,Initializing,390,0.0030638390666739355
PigCVP,kdtw,ward,parallel,Approximating,0,0.0030638390666739355
PigCVP,kdtw,ward,parallel,ComputingFullDistances,3201518,0.0030638390666739355
PigCVP,kdtw,ward,parallel,Finalizing,35,0.0030638390666739355
PigCVP,kdtw,ward,parallel,Finished,3201945,0.0030638390666739355
CricketZ,euclidean,weighted,parallel,Initializing,187,0.05187746685574179
CricketZ,euclidean,weighted,parallel,Approximating,0,0.05187746685574179
CricketZ,euclidean,weighted,parallel,ComputingFullDistances,156,0.05187746685574179
CricketZ,euclidean,weighted,parallel,Finalizing,74,0.05187746685574179
CricketZ,euclidean,weighted,parallel,Finished,419,0.05187746685574179
MixedShapesSmallTrain,lorentzian,average,parallel,Initializing,1262,0.11621266523741164
MixedShapesSmallTrain,lorentzian,average,parallel,Approximating,0,0.11621266523741164
MixedShapesSmallTrain,lorentzian,average,parallel,ComputingFullDistances,9176,0.11621266523741164
MixedShapesSmallTrain,lorentzian,average,parallel,Finalizing,204,0.11621266523741164
MixedShapesSmallTrain,lorentzian,average,parallel,Finished,10644,0.11621266523741164
ArrowHead,kdtw,average,parallel,Initializing,72,-0.003699617299853073
ArrowHead,kdtw,average,parallel,Approximating,0,-0.003699617299853073
ArrowHead,kdtw,average,parallel,ComputingFullDistances,17032,-0.003699617299853073
ArrowHead,kdtw,average,parallel,Finalizing,26,-0.003699617299853073
ArrowHead,kdtw,average,parallel,Finished,17131,-0.003699617299853073
SmallKitchenAppliances,euclidean,ward,parallel,Initializing,335,0.0009881662847531247
SmallKitchenAppliances,euclidean,ward,parallel,Approximating,0,0.0009881662847531247
SmallKitchenAppliances,euclidean,ward,parallel,ComputingFullDistances,223,0.0009881662847531247
SmallKitchenAppliances,euclidean,ward,parallel,Finalizing,96,0.0009881662847531247
SmallKitchenAppliances,euclidean,ward,parallel,Finished,656,0.0009881662847531247
Herring,lorentzian,average,parallel,Initializing,99,0.03073480763605114
Herring,lorentzian,average,parallel,Approximating,0,0.03073480763605114
Herring,lorentzian,average,parallel,ComputingFullDistances,157,0.03073480763605114
Herring,lorentzian,average,parallel,Finalizing,23,0.03073480763605114
Herring,lorentzian,average,parallel,Finished,281,0.03073480763605114
HouseTwenty,euclidean,weighted,parallel,Initializing,140,0.003413499775932303
HouseTwenty,euclidean,weighted,parallel,Approximating,0,0.003413499775932303
HouseTwenty,euclidean,weighted,parallel,ComputingFullDistances,147,0.003413499775932303
HouseTwenty,euclidean,weighted,parallel,Finalizing,22,0.003413499775932303
HouseTwenty,euclidean,weighted,parallel,Finished,309,0.003413499775932303
CricketX,kdtw,ward,parallel,Initializing,209,0.0003608083142672806
CricketX,kdtw,ward,parallel,Approximating,0,0.0003608083142672806
CricketX,kdtw,ward,parallel,ComputingFullDistances,334307,0.0003608083142672806
CricketX,kdtw,ward,parallel,Finalizing,62,0.0003608083142672806
CricketX,kdtw,ward,parallel,Finished,334580,0.0003608083142672806
UWaveGestureLibraryX,kdtw,ward,parallel,Initializing,710,1.4355929570923061e-05
UWaveGestureLibraryX,kdtw,ward,parallel,Approximating,0,1.4355929570923061e-05
UWaveGestureLibraryX,kdtw,ward,parallel,ComputingFullDistances,11897365,1.4355929570923061e-05
UWaveGestureLibraryX,kdtw,ward,parallel,Finalizing,648,1.4355929570923061e-05
UWaveGestureLibraryX,kdtw,ward,parallel,Finished,11898724,1.4355929570923061e-05
DistalPhalanxOutlineCorrect,msm,average,parallel,Initializing,78,0.0027460765840516396
DistalPhalanxOutlineCorrect,msm,average,parallel,Approximating,0,0.0027460765840516396
DistalPhalanxOutlineCorrect,msm,average,parallel,ComputingFullDistances,1797,0.0027460765840516396
DistalPhalanxOutlineCorrect,msm,average,parallel,Finalizing,67,0.0027460765840516396
DistalPhalanxOutlineCorrect,msm,average,parallel,Finished,1943,0.0027460765840516396
HouseTwenty,dtw,single,parallel,Initializing,147,-0.0026847751046658566
HouseTwenty,dtw,single,parallel,Approximating,0,-0.0026847751046658566
HouseTwenty,dtw,single,parallel,ComputingFullDistances,59520,-0.0026847751046658566
HouseTwenty,dtw,single,parallel,Finalizing,18,-0.0026847751046658566
HouseTwenty,dtw,single,parallel,Finished,59688,-0.0026847751046658566
DistalPhalanxOutlineCorrect,msm,single,parallel,Initializing,95,0.001368164739912358
DistalPhalanxOutlineCorrect,msm,single,parallel,Approximating,0,0.001368164739912358
DistalPhalanxOutlineCorrect,msm,single,parallel,ComputingFullDistances,1780,0.001368164739912358
DistalPhalanxOutlineCorrect,msm,single,parallel,Finalizing,43,0.001368164739912358
DistalPhalanxOutlineCorrect,msm,single,parallel,Finished,1919,0.001368164739912358
PhalangesOutlinesCorrect,kdtw,ward,parallel,Initializing,178,-0.0019094124354592768
PhalangesOutlinesCorrect,kdtw,ward,parallel,Approximating,0,-0.0019094124354592768
PhalangesOutlinesCorrect,kdtw,ward,parallel,ComputingFullDistances,270134,-0.0019094124354592768
PhalangesOutlinesCorrect,kdtw,ward,parallel,Finalizing,217,-0.0019094124354592768
PhalangesOutlinesCorrect,kdtw,ward,parallel,Finished,270531,-0.0019094124354592768
FaceAll,dtw,single,parallel,Initializing,172,0.000747327376923465
FaceAll,dtw,single,parallel,Approximating,0,0.000747327376923465
FaceAll,dtw,single,parallel,ComputingFullDistances,25678,0.000747327376923465
FaceAll,dtw,single,parallel,Finalizing,73,0.000747327376923465
FaceAll,dtw,single,parallel,Finished,25924,0.000747327376923465
RefrigerationDevices,kdtw,complete,parallel,Initializing,334,7.139707868714166e-06
RefrigerationDevices,kdtw,complete,parallel,Approximating,0,7.139707868714166e-06
RefrigerationDevices,kdtw,complete,parallel,ComputingFullDistances,2345718,7.139707868714166e-06
RefrigerationDevices,kdtw,complete,parallel,Finalizing,64,7.139707868714166e-06
RefrigerationDevices,kdtw,complete,parallel,Finished,2346118,7.139707868714166e-06
Symbols,sbd,weighted,parallel,Initializing,221,0.2427020289852224
Symbols,sbd,weighted,parallel,Approximating,0,0.2427020289852224
Symbols,sbd,weighted,parallel,ComputingFullDistances,4251,0.2427020289852224
Symbols,sbd,weighted,parallel,Finalizing,76,0.2427020289852224
Symbols,sbd,weighted,parallel,Finished,4549,0.2427020289852224
TwoLeadECG,sbd,single,parallel,Initializing,96,0.0
TwoLeadECG,sbd,single,parallel,Approximating,0,0.0
TwoLeadECG,sbd,single,parallel,ComputingFullDistances,1439,0.0
TwoLeadECG,sbd,single,parallel,Finalizing,52,0.0
TwoLeadECG,sbd,single,parallel,Finished,1589,0.0
Trace,dtw,weighted,parallel,Initializing,64,0.4121030893692388
Trace,dtw,weighted,parallel,Approximating,0,0.4121030893692388
Trace,dtw,weighted,parallel,ComputingFullDistances,1238,0.4121030893692388
Trace,dtw,weighted,parallel,Finalizing,23,0.4121030893692388
Trace,dtw,weighted,parallel,Finished,1327,0.4121030893692388
ArrowHead,euclidean,single,parallel,Initializing,64,-0.0005541430904681212
ArrowHead,euclidean,single,parallel,Approximating,0,-0.0005541430904681212
ArrowHead,euclidean,single,parallel,ComputingFullDistances,118,-0.0005541430904681212
ArrowHead,euclidean,single,parallel,Finalizing,22,-0.0005541430904681212
ArrowHead,euclidean,single,parallel,Finished,206,-0.0005541430904681212
FiftyWords,msm,weighted,parallel,Initializing,183,0.42630907874268975
FiftyWords,msm,weighted,parallel,Approximating,0,0.42630907874268975
FiftyWords,msm,weighted,parallel,ComputingFullDistances,17471,0.42630907874268975
FiftyWords,msm,weighted,parallel,Finalizing,77,0.42630907874268975
FiftyWords,msm,weighted,parallel,Finished,17732,0.42630907874268975
edeniss20182020_valve_anomalies,dtw,single,parallel,Initializing,37,
edeniss20182020_valve_anomalies,dtw,single,parallel,Approximating,0,
edeniss20182020_valve_anomalies,dtw,single,parallel,ComputingFullDistances,550,
edeniss20182020_valve_anomalies,dtw,single,parallel,Finalizing,19,
edeniss20182020_valve_anomalies,dtw,single,parallel,Finished,608,
Yoga,lorentzian,single,parallel,Initializing,753,-8.217720998368507e-05
Yoga,lorentzian,single,parallel,Approximating,0,-8.217720998368507e-05
Yoga,lorentzian,single,parallel,ComputingFullDistances,6883,-8.217720998368507e-05
Yoga,lorentzian,single,parallel,Finalizing,300,-8.217720998368507e-05
Yoga,lorentzian,single,parallel,Finished,7939,-8.217720998368507e-05
ToeSegmentation2,euclidean,ward,parallel,Initializing,86,0.048946272338366646
ToeSegmentation2,euclidean,ward,parallel,Approximating,0,0.048946272338366646
ToeSegmentation2,euclidean,ward,parallel,ComputingFullDistances,122,0.048946272338366646
ToeSegmentation2,euclidean,ward,parallel,Finalizing,24,0.048946272338366646
ToeSegmentation2,euclidean,ward,parallel,Finished,235,0.048946272338366646
GunPointMaleVersusFemale,euclidean,average,parallel,Initializing,70,0.23403436196676722
GunPointMaleVersusFemale,euclidean,average,parallel,Approximating,0,0.23403436196676722
GunPointMaleVersusFemale,euclidean,average,parallel,ComputingFullDistances,134,0.23403436196676722
GunPointMaleVersusFemale,euclidean,average,parallel,Finalizing,47,0.23403436196676722
GunPointMaleVersusFemale,euclidean,average,parallel,Finished,251,0.23403436196676722
ECGFiveDays,lorentzian,average,parallel,Initializing,130,0.0035212128582371204
ECGFiveDays,lorentzian,average,parallel,Approximating,0,0.0035212128582371204
ECGFiveDays,lorentzian,average,parallel,ComputingFullDistances,316,0.0035212128582371204
ECGFiveDays,lorentzian,average,parallel,Finalizing,90,0.0035212128582371204
ECGFiveDays,lorentzian,average,parallel,Finished,538,0.0035212128582371204
CricketY,euclidean,weighted,parallel,Initializing,176,0.07101674565661426
CricketY,euclidean,weighted,parallel,Approximating,0,0.07101674565661426
CricketY,euclidean,weighted,parallel,ComputingFullDistances,163,0.07101674565661426
CricketY,euclidean,weighted,parallel,Finalizing,91,0.07101674565661426
CricketY,euclidean,weighted,parallel,Finished,431,0.07101674565661426
Wine,euclidean,weighted,parallel,Initializing,46,0.004972977948049782
Wine,euclidean,weighted,parallel,Approximating,0,0.004972977948049782
Wine,euclidean,weighted,parallel,ComputingFullDistances,92,0.004972977948049782
Wine,euclidean,weighted,parallel,Finalizing,24,0.004972977948049782
Wine,euclidean,weighted,parallel,Finished,164,0.004972977948049782
GestureMidAirD2,euclidean,single,parallel,Initializing,58,0.00027478681355524494
GestureMidAirD2,euclidean,single,parallel,Approximating,0,0.00027478681355524494
GestureMidAirD2,euclidean,single,parallel,ComputingFullDistances,122,0.00027478681355524494
GestureMidAirD2,euclidean,single,parallel,Finalizing,27,0.00027478681355524494
GestureMidAirD2,euclidean,single,parallel,Finished,207,0.00027478681355524494
Earthquakes,dtw,weighted,parallel,Initializing,182,-0.051074107364059505
Earthquakes,dtw,weighted,parallel,Approximating,0,-0.051074107364059505
Earthquakes,dtw,weighted,parallel,ComputingFullDistances,19100,-0.051074107364059505
Earthquakes,dtw,weighted,parallel,Finalizing,45,-0.051074107364059505
Earthquakes,dtw,weighted,parallel,Finished,19329,-0.051074107364059505
CricketX,msm,ward,parallel,Initializing,189,0.16555008916758843
CricketX,msm,ward,parallel,Approximating,0,0.16555008916758843
CricketX,msm,ward,parallel,ComputingFullDistances,16344,0.16555008916758843
CricketX,msm,ward,parallel,Finalizing,71,0.16555008916758843
CricketX,msm,ward,parallel,Finished,16605,0.16555008916758843
Mallat,sbd,ward,parallel,Initializing,1062,0.8357354256925055
Mallat,sbd,ward,parallel,Approximating,0,0.8357354256925055
Mallat,sbd,ward,parallel,ComputingFullDistances,53875,0.8357354256925055
Mallat,sbd,ward,parallel,Finalizing,203,0.8357354256925055
Mallat,sbd,ward,parallel,Finished,55141,0.8357354256925055
InsectWingbeatSound,sbd,average,parallel,Initializing,286,3.211553731002072e-05
InsectWingbeatSound,sbd,average,parallel,Approximating,0,3.211553731002072e-05
InsectWingbeatSound,sbd,average,parallel,ComputingFullDistances,11744,3.211553731002072e-05
InsectWingbeatSound,sbd,average,parallel,Finalizing,164,3.211553731002072e-05
InsectWingbeatSound,sbd,average,parallel,Finished,12196,3.211553731002072e-05
GesturePebbleZ2,sbd,ward,parallel,Initializing,63,0.5193813886851922
GesturePebbleZ2,sbd,ward,parallel,Approximating,0,0.5193813886851922
GesturePebbleZ2,sbd,ward,parallel,ComputingFullDistances,762,0.5193813886851922
GesturePebbleZ2,sbd,ward,parallel,Finalizing,41,0.5193813886851922
GesturePebbleZ2,sbd,ward,parallel,Finished,868,0.5193813886851922
edeniss20182020_par_anomalies,kdtw,average,parallel,Initializing,53,
edeniss20182020_par_anomalies,kdtw,average,parallel,Approximating,0,
edeniss20182020_par_anomalies,kdtw,average,parallel,ComputingFullDistances,10989,
edeniss20182020_par_anomalies,kdtw,average,parallel,Finalizing,22,
edeniss20182020_par_anomalies,kdtw,average,parallel,Finished,11066,
edeniss20182020_ec_anomalies,msm,single,parallel,Initializing,52,
edeniss20182020_ec_anomalies,msm,single,parallel,Approximating,0,
edeniss20182020_ec_anomalies,msm,single,parallel,ComputingFullDistances,1193,
edeniss20182020_ec_anomalies,msm,single,parallel,Finalizing,24,
edeniss20182020_ec_anomalies,msm,single,parallel,Finished,1269,
CBF,dtw,single,parallel,Initializing,109,4.639795240148562e-06
CBF,dtw,single,parallel,Approximating,0,4.639795240148562e-06
